"ID","weight"
1,0.279839062579693
2,0.279839062579693
4,0.419663792111369
5,3.17917591357485
7,0.816929685293377
8,0.983397202115221
9,0.460711489133606
11,2.17335873336063
12,3.17917591357485
13,0.544742819426637
14,1.0229979482017
15,4.90555747880557
16,4.07515449375831
17,0.369885643465045
18,3.17917591357485
19,1.0229979482017
20,0.566679247584197
21,0.369885643465045
23,3.59178268527691
24,0.720030100262372
25,0.554591658930378
26,0.419663792111369
27,0.994246604914863
30,0.485623838099925
31,1.04320001421033
32,0.403418403445337
33,1.04320001421033
34,0.544742819426637
35,0.403418403445337
36,2.33199943932674
37,0.419663792111369
38,1.04320001421033
39,0.77081990133316
40,0.98431890345077
41,0.720030100262372
43,0.369885643465045
45,0.505179584511214
46,1.36068253229522
47,2.17834255084249
48,1.94812403548805
49,0.720030100262372
50,1.19684637134309
51,1.1630360186745
52,5.0000181375018
53,1.46918173261234
54,0.454050948848658
55,0.816929685293377
56,1.36068253229522
57,0.801860302023178
58,0.720030100262372
59,0.57433355923967
60,1.22048157944744
61,0.485623838099925
62,0.279839062579693
63,0.983397202115221
64,0.307210375691951
65,0.307210375691951
67,2.71738337887896
68,0.544742819426637
69,0.695623781577682
70,0.554591658930378
72,0.307210375691951
74,0.849826896072726
75,2.71738337887896
76,0.720030100262372
77,1.47386418886912
78,0.454050948848658
79,0.620130231434527
80,1.19684637134309
83,1.34190553237463
84,1.25577512200769
86,0.343514797435592
88,0.279839062579693
89,0.77081990133316
90,0.515155822812032
91,0.269006356921019
92,0.57433355923967
94,0.485623838099925
95,0.279839062579693
96,0.749025229711368
97,0.485623838099925
98,1.09149476920992
99,0.801860302023178
100,0.355567191044254
103,1.82618821139071
104,0.849826896072726
105,1.64803730064973
106,0.403418403445337
108,0.505179584511214
109,0.460711489133606
114,0.515155822812032
115,0.955758837253367
116,0.880290987134253
117,0.355567191044254
118,0.403418403445337
119,0.279839062579693
120,0.403418403445337
121,0.98431890345077
122,1.56092447453081
124,1.04320001421033
125,0.622106659957796
126,0.369885643465045
127,0.77081990133316
128,0.983397202115221
129,5.0000181375018
130,0.842392122361245
132,2.71738337887896
134,1.62378185671891
135,0.406064494514932
136,0.919461520798849
137,0.419663792111369
138,0.485623838099925
139,0.822288068367328
140,0.919461520798849
141,5.00009718511612
142,0.620130231434527
143,0.343514797435592
144,0.406064494514932
145,2.08554166870588
146,0.983397202115221
147,0.57433355923967
148,0.98431890345077
149,0.403418403445337
151,0.355567191044254
152,0.369885643465045
153,0.57433355923967
154,3.84514143792939
155,0.801860302023178
156,0.419663792111369
157,0.419663792111369
158,1.0229979482017
160,0.460711489133606
161,0.269006356921019
162,0.544742819426637
164,0.505179584511214
165,5.00009718511612
166,2.17335873336063
167,0.343514797435592
168,1.19684637134309
169,0.406064494514932
170,1.01795778034947
171,0.801860302023178
172,1.47386418886912
173,0.454050948848658
174,1.0229979482017
175,0.695623781577682
176,0.355567191044254
178,0.93294923735416
179,0.505179584511214
181,0.955758837253367
182,0.355567191044254
184,0.637316495005749
185,0.876314688411994
186,0.403418403445337
187,0.419663792111369
188,1.70585953822862
189,0.505179584511214
190,0.759142544877689
192,0.955758837253367
193,1.19684637134309
194,0.460711489133606
195,5.00001991747207
196,0.307210375691951
197,0.749025229711368
199,2.17834255084249
200,2.17834255084249
201,0.355567191044254
202,0.695623781577682
203,0.369885643465045
207,1.04320001421033
209,0.880290987134253
210,0.460711489133606
212,0.622106659957796
213,0.419663792111369
214,0.307210375691951
215,0.98431890345077
216,0.749025229711368
217,0.454050948848658
218,1.12305830752145
219,0.77081990133316
220,0.544742819426637
221,0.554591658930378
222,1.99326387977567
224,4.40109140017081
225,1.64803730064973
226,1.46918173261234
227,2.17335873336063
228,0.406064494514932
229,0.369885643465045
230,0.355567191044254
231,0.406064494514932
232,0.93294923735416
233,0.849826896072726
234,0.505179584511214
235,1.99326387977567
236,0.403418403445337
237,0.801860302023178
238,2.17335873336063
240,0.720030100262372
241,1.64571477987573
242,2.47149764137981
243,0.355567191044254
244,0.77081990133316
246,0.801860302023178
247,0.880290987134253
248,0.880290987134253
249,0.460711489133606
250,0.880290987134253
252,0.269006356921019
253,0.505179584511214
254,0.343514797435592
255,0.505179584511214
256,0.355567191044254
257,0.505179584511214
258,0.93294923735416
259,1.16252714515413
260,1.34190553237463
261,0.801860302023178
262,2.01336765779741
263,0.505179584511214
264,0.403418403445337
265,1.78260543630262
266,0.77081990133316
267,0.554591658930378
268,0.460711489133606
269,0.505179584511214
270,0.515155822812032
271,0.801860302023178
272,0.460711489133606
273,1.36068253229522
274,2.75540714900168
275,0.919461520798849
276,0.403418403445337
277,0.355567191044254
278,1.07571494810148
279,0.801860302023178
280,0.307210375691951
284,0.720030100262372
286,1.29057762177147
287,1.0229979482017
288,0.485623838099925
289,0.816929685293377
290,2.71738337887896
291,1.99326387977567
292,0.419663792111369
293,0.485623838099925
294,0.355567191044254
295,0.955758837253367
296,0.515155822812032
297,0.880290987134253
298,0.279839062579693
299,0.554591658930378
300,0.369885643465045
301,0.876314688411994
302,1.78260543630262
303,0.554591658930378
305,0.403418403445337
307,2.66069394206473
309,0.620130231434527
310,1.04320001421033
311,0.554591658930378
312,0.876314688411994
313,0.355567191044254
314,0.419663792111369
316,0.720030100262372
317,1.82618821139071
318,0.849826896072726
319,0.505179584511214
320,0.98431890345077
321,0.369885643465045
322,0.515155822812032
324,2.33199943932674
325,0.505179584511214
326,0.269006356921019
327,0.801860302023178
328,1.36068253229522
330,0.77081990133316
331,0.849826896072726
333,0.816929685293377
335,0.403418403445337
336,0.720030100262372
337,3.84514143792939
338,0.720030100262372
339,1.04320001421033
340,0.343514797435592
342,0.801860302023178
343,1.12305830752145
344,0.880290987134253
345,3.98375421057668
346,1.05895025775296
348,1.70585953822862
350,0.983397202115221
351,0.269006356921019
353,0.403418403445337
354,0.269006356921019
356,0.695623781577682
357,0.419663792111369
359,0.813838190257114
360,0.816929685293377
361,0.269006356921019
362,0.849826896072726
363,0.403418403445337
365,0.406064494514932
366,4.40109140017081
367,0.620130231434527
368,0.637316495005749
369,0.822288068367328
370,0.505179584511214
371,1.0229979482017
372,1.0229979482017
373,0.369885643465045
374,0.695623781577682
375,0.419663792111369
376,0.403418403445337
377,0.720030100262372
379,0.801860302023178
381,1.77455335827131
382,0.93294923735416
384,0.406064494514932
385,0.406064494514932
386,0.98431890345077
387,0.505179584511214
388,1.0229979482017
389,0.369885643465045
390,0.369885643465045
391,0.822288068367328
393,0.983397202115221
394,1.64571477987573
395,1.34190553237463
397,0.554591658930378
398,0.515155822812032
399,0.343514797435592
400,1.0229979482017
401,0.98431890345077
403,0.419663792111369
404,0.849826896072726
405,4.40109140017081
406,0.419663792111369
407,1.0229979482017
408,0.749025229711368
410,1.56092447453081
411,0.269006356921019
412,0.566679247584197
413,0.876314688411994
414,0.994246604914863
415,0.485623838099925
416,2.63233794456769
417,0.485623838099925
418,1.99326387977567
419,0.554591658930378
420,1.1630360186745
421,0.485623838099925
422,2.71738337887896
423,1.77370373791308
424,0.485623838099925
426,0.279839062579693
427,1.99326387977567
428,0.801860302023178
430,0.406064494514932
431,0.485623838099925
432,1.01795778034947
433,0.720030100262372
434,0.369885643465045
436,2.47149764137981
438,1.78260543630262
441,0.279839062579693
442,0.269006356921019
443,0.419663792111369
444,0.98431890345077
445,0.419663792111369
446,0.955758837253367
449,2.66069394206473
450,4.40109140017081
451,0.505179584511214
452,0.544742819426637
453,0.554591658930378
454,3.9182855873686
455,0.876314688411994
456,0.983397202115221
457,0.759142544877689
458,0.515155822812032
459,0.544742819426637
461,4.88372671287057
462,0.403418403445337
463,0.983397202115221
464,0.355567191044254
465,0.419663792111369
466,0.369885643465045
467,2.17834255084249
468,0.880290987134253
469,0.880290987134253
471,0.269006356921019
472,0.801860302023178
473,0.983397202115221
474,0.269006356921019
475,2.71738337887896
476,0.816929685293377
477,1.94812403548805
479,0.77081990133316
480,0.544742819426637
481,1.34254831743211
482,0.983397202115221
483,1.89972758643657
484,2.71738337887896
485,2.42363591034913
486,0.485623838099925
487,2.47149764137981
488,0.307210375691951
489,2.01336765779741
490,1.0229979482017
491,0.801860302023178
492,0.355567191044254
493,0.419663792111369
495,1.77370373791308
497,0.355567191044254
498,1.62378185671891
499,2.17335873336063
500,1.12305830752145
501,0.355567191044254
503,0.485623838099925
504,0.695623781577682
505,2.41169499509869
506,0.355567191044254
507,0.505179584511214
508,1.0229979482017
509,0.842392122361245
510,0.880290987134253
511,0.801860302023178
512,1.77370373791308
513,2.17335873336063
514,1.99326387977567
515,0.801860302023178
517,0.816929685293377
518,0.369885643465045
519,0.880290987134253
521,0.98431890345077
523,0.343514797435592
524,1.04320001421033
525,0.93294923735416
526,0.307210375691951
527,0.77081990133316
529,1.12305830752145
530,0.720030100262372
531,0.355567191044254
532,0.505179584511214
533,1.74416002347797
534,0.505179584511214
535,0.279839062579693
536,1.12305830752145
537,0.983397202115221
538,0.355567191044254
539,0.307210375691951
541,0.307210375691951
542,0.369885643465045
543,0.849826896072726
544,0.460711489133606
546,1.04320001421033
547,0.77081990133316
548,0.369885643465045
549,0.919461520798849
550,0.406064494514932
551,0.720030100262372
552,0.355567191044254
553,2.08554166870588
554,0.98431890345077
555,0.566679247584197
556,0.355567191044254
557,0.343514797435592
558,2.33199943932674
559,4.40109140017081
560,0.822288068367328
563,0.343514797435592
564,0.269006356921019
566,0.343514797435592
567,0.816929685293377
568,1.62378185671891
569,1.34190553237463
571,0.749025229711368
572,0.962027824742148
573,0.849826896072726
574,0.369885643465045
575,0.419663792111369
577,0.801860302023178
578,3.17917591357485
579,0.622106659957796
580,0.485623838099925
581,0.403418403445337
582,0.419663792111369
583,0.816929685293377
584,0.849826896072726
585,1.94812403548805
586,0.515155822812032
587,0.695623781577682
589,0.544742819426637
591,0.505179584511214
592,0.460711489133606
593,0.307210375691951
594,0.919461520798849
595,0.554591658930378
596,0.307210375691951
597,0.505179584511214
598,0.406064494514932
600,0.406064494514932
601,1.12305830752145
602,0.813838190257114
603,0.279839062579693
604,0.505179584511214
605,0.279839062579693
606,0.307210375691951
607,0.77081990133316
608,0.460711489133606
609,2.75540714900168
610,2.14439374460687
611,0.269006356921019
612,3.84514143792939
613,0.419663792111369
3,0.702305228121138
6,0.903324755280095
10,0.295393437502675
22,0.702305228121138
44,1.44569521015792
66,0.295393437502675
71,0.295393437502675
82,0.520017169892844
85,0.702305228121138
93,2.28437280505166
102,0.520017169892844
107,0.608067348227174
111,4.48210919914583
112,0.608067348227174
131,0.702305228121138
150,0.520017169892844
159,1.59023296761847
163,1.59023296761847
180,0.520017169892844
183,1.44569521015792
191,0.608067348227174
198,0.520017169892844
204,0.608067348227174
205,0.608067348227174
206,0.608067348227174
239,0.520017169892844
245,0.520017169892844
251,0.608067348227174
282,0.702305228121138
285,1.79519177010428
308,0.295393437502675
315,3.85647977720963
323,0.702305228121138
329,1.77602457431611
332,1.77602457431611
334,0.520017169892844
341,0.702305228121138
347,2.08633483929223
349,1.23635372612228
355,4.26811298274986
358,0.608067348227174
364,0.520017169892844
378,0.295393437502675
380,0.295393437502675
392,0.379943355052776
402,0.608067348227174
409,0.379943355052776
435,3.85647977720963
439,0.295393437502675
447,1.77602457431611
460,0.702305228121138
470,0.702305228121138
494,0.668860723124043
496,0.295393437502675
520,1.85949387763956
522,0.520017169892844
528,0.520017169892844
540,0.520017169892844
561,0.520017169892844
562,0.520017169892844
570,0.520017169892844
588,0.295393437502675
599,0.668860723124043
614,1.62205658228848
28,1
29,1
42,1
73,1
81,1
87,1
101,1
110,1
113,1
123,1
133,1
177,1
208,1
211,1
223,1
281,1
283,1
304,1
306,1
352,1
396,1
425,1
429,1
437,1
440,1
448,1
478,1
502,1
516,1
545,1
565,1
576,1
590,1
